game_id,date,home_team,away_team,home_team_id,away_team_id,home_pitcher_id,away_pitcher_id,home_score,away_score,home_win
777763,2025-05-26,Los Angeles Angels,New York Yankees,108,147,686799.0,642232.0,1,5,0
777753,2025-05-27,Cleveland Guardians,Los Angeles Dodgers,114,119,676440.0,669160.0,5,9,0
777754,2025-05-27,Baltimore Orioles,St. Louis Cardinals,110,138,608372.0,669467.0,4,7,0
777755,2025-05-27,Detroit Tigers,San Francisco Giants,116,137,656427.0,657277.0,3,1,1
777748,2025-05-27,Philadelphia Phillies,Atlanta Braves,143,144,624133.0,675911.0,2,0,1
777746,2025-05-27,Tampa Bay Rays,Minnesota Twins,139,142,671737.0,657746.0,2,4,0
777749,2025-05-27,New York Mets,Chicago White Sox,121,145,656731.0,686563.0,6,4,1
777750,2025-05-27,Kansas City Royals,Cincinnati Reds,118,113,663738.0,663903.0,2,7,0
777747,2025-05-27,Milwaukee Brewers,Boston Red Sox,158,111,650644.0,690916.0,5,1,1
777751,2025-05-27,Chicago Cubs,Colorado Rockies,112,115,690990.0,608566.0,4,3,1
777741,2025-05-27,Texas Rangers,Toronto Blue Jays,140,141,543135.0,670102.0,2,0,1
777752,2025-05-27,Houston Astros,Athletics,117,133,686613.0,676664.0,11,1,1
777745,2025-05-27,Los Angeles Angels,New York Yankees,108,147,542881.0,607074.0,2,3,0
777744,2025-05-27,Arizona Diamondbacks,Pittsburgh Pirates,109,134,669203.0,681347.0,6,9,0
777743,2025-05-27,Seattle Mariners,Washington Nationals,136,120,688138.0,680730.0,9,1,1
777742,2025-05-27,San Diego Padres,Miami Marlins,135,146,663568.0,676974.0,8,6,1
777739,2025-05-28,Cleveland Guardians,Los Angeles Dodgers,114,119,663465.0,477132.0,7,4,1
777738,2025-05-28,Detroit Tigers,San Francisco Giants,116,137,695549.0,694738.0,4,3,1
777732,2025-05-28,Tampa Bay Rays,Minnesota Twins,139,142,656876.0,641154.0,5,0,1
777737,2025-05-28,New York Mets,Chicago White Sox,121,145,656288.0,681343.0,4,9,0
777736,2025-05-28,Milwaukee Brewers,Boston Red Sox,158,111,642547.0,678394.0,6,5,1
777734,2025-05-28,Houston Astros,Athletics,117,133,621121.0,622663.0,5,3,1
777729,2025-05-28,Arizona Diamondbacks,Pittsburgh Pirates,109,134,668678.0,694973.0,1,10,0
777726,2025-05-28,San Diego Padres,Miami Marlins,135,146,606996.0,645261.0,8,10,0
777740,2025-05-28,Baltimore Orioles,St. Louis Cardinals,110,138,700249.0,571945.0,4,6,0
777733,2025-05-28,Kansas City Royals,Cincinnati Reds,118,113,702070.0,668881.0,3,2,1
777731,2025-05-28,Chicago Cubs,Colorado Rockies,112,115,571510.0,685299.0,2,1,1
777724,2025-05-28,Texas Rangers,Toronto Blue Jays,140,141,641816.0,687606.0,0,2,0
777728,2025-05-28,Los Angeles Angels,New York Yankees,108,147,579328.0,657376.0,0,1,0
777730,2025-05-28,Seattle Mariners,Washington Nationals,136,120,669923.0,592866.0,0,9,0
777723,2025-05-29,Philadelphia Phillies,Atlanta Braves,143,144,554430.0,519242.0,3,9,0
777727,2025-05-29,Toronto Blue Jays,Athletics,141,133,621244.0,682052.0,12,0,1
777725,2025-05-29,Houston Astros,Tampa Bay Rays,117,139,687473.0,669358.0,3,13,0
777722,2025-05-29,Seattle Mariners,Washington Nationals,136,120,676106.0,669022.0,3,9,0
777712,2025-05-30,Chicago Cubs,Cincinnati Reds,112,113,607067.0,671096.0,2,6,0
777720,2025-05-30,Baltimore Orioles,Chicago White Sox,110,145,621107.0,694363.0,2,1,1
777715,2025-05-30,Philadelphia Phillies,Milwaukee Brewers,143,158,592836.0,669084.0,2,6,0
777716,2025-05-30,Toronto Blue Jays,Athletics,141,133,605135.0,605488.0,11,7,1
777721,2025-05-30,Cleveland Guardians,Los Angeles Angels,114,108,682847.0,667755.0,1,4,0
777718,2025-05-30,New York Mets,Colorado Rockies,121,115,656849.0,607536.0,4,2,1
777717,2025-05-30,Miami Marlins,San Francisco Giants,146,137,615698.0,690986.0,0,2,0
777719,2025-05-30,Atlanta Braves,Boston Red Sox,144,111,656550.0,608337.0,1,5,0
777709,2025-05-30,Texas Rangers,St. Louis Cardinals,140,138,683004.0,669461.0,11,1,1
777711,2025-05-30,Kansas City Royals,Detroit Tigers,118,116,607625.0,663554.0,5,7,0
777714,2025-05-30,Houston Astros,Tampa Bay Rays,117,139,664285.0,686752.0,2,1,1
777710,2025-05-30,Arizona Diamondbacks,Washington Nationals,109,120,518876.0,663623.0,7,9,0
777707,2025-05-30,San Diego Padres,Pittsburgh Pirates,135,134,601713.0,656605.0,3,2,1
777713,2025-05-30,Seattle Mariners,Minnesota Twins,136,142,693433.0,805673.0,6,12,0
777708,2025-05-30,Los Angeles Dodgers,New York Yankees,119,147,664062.0,608331.0,8,5,1
777704,2025-05-31,Chicago Cubs,Cincinnati Reds,112,113,519141.0,666157.0,2,0,1
777701,2025-05-31,Toronto Blue Jays,Athletics,141,133,680755.0,680684.0,8,7,1
777697,2025-05-31,Texas Rangers,St. Louis Cardinals,140,138,571578.0,543243.0,0,2,0
777699,2025-05-31,Baltimore Orioles,Chicago White Sox,110,145,665152.0,663436.0,4,2,1
777702,2025-05-31,Philadelphia Phillies,Milwaukee Brewers,143,158,666200.0,694477.0,7,17,0
777703,2025-05-31,Cleveland Guardians,Los Angeles Angels,114,108,677944.0,543294.0,7,5,1
777694,2025-05-31,Kansas City Royals,Detroit Tigers,118,116,608379.0,669373.0,1,0,1
777700,2025-05-31,New York Mets,Colorado Rockies,121,115,673540.0,622608.0,8,2,1
777693,2025-05-31,Houston Astros,Tampa Bay Rays,117,139,676467.0,641793.0,3,16,0
777706,2025-05-31,Atlanta Braves,Boston Red Sox,144,111,680885.0,621111.0,5,0,1
777705,2025-05-31,Miami Marlins,San Francisco Giants,146,137,665795.0,592662.0,1,0,1
777695,2025-05-31,Seattle Mariners,Minnesota Twins,136,142,682243.0,641927.0,5,4,1
777698,2025-05-31,Los Angeles Dodgers,New York Yankees,119,147,689017.0,701542.0,18,2,1
777691,2025-05-31,San Diego Padres,Pittsburgh Pirates,135,134,656302.0,663559.0,0,5,0
777696,2025-05-31,Arizona Diamondbacks,Washington Nationals,109,120,694297.0,647336.0,7,11,0
777678,2025-06-01,Texas Rangers,St. Louis Cardinals,140,138,594798.0,607200.0,8,1,1
777692,2025-06-01,Atlanta Braves,Boston Red Sox,144,111,693821.0,676979.0,1,3,0
777684,2025-06-01,Baltimore Orioles,Chicago White Sox,110,145,450203.0,605288.0,3,2,1
777688,2025-06-01,Philadelphia Phillies,Milwaukee Brewers,143,158,624133.0,500779.0,2,5,0
777685,2025-06-01,Toronto Blue Jays,Athletics,141,133,592332.0,676664.0,8,4,1
777683,2025-06-01,Cleveland Guardians,Los Angeles Angels,114,108,668909.0,686799.0,4,2,1
777686,2025-06-01,New York Mets,Colorado Rockies,121,115,605280.0,687223.0,5,3,1
777689,2025-06-01,Miami Marlins,San Francisco Giants,146,137,677960.0,806185.0,2,4,0
777677,2025-06-01,Kansas City Royals,Detroit Tigers,118,116,663460.0,672456.0,0,1,0
777690,2025-06-01,Houston Astros,Tampa Bay Rays,117,139,686613.0,671737.0,1,0,1
777687,2025-06-01,Chicago Cubs,Cincinnati Reds,112,113,592791.0,607259.0,7,3,1
777679,2025-06-01,Arizona Diamondbacks,Washington Nationals,109,120,669203.0,680730.0,3,1,1
777680,2025-06-01,Seattle Mariners,Minnesota Twins,136,142,622491.0,663978.0,2,1,1
777681,2025-06-01,San Diego Padres,Pittsburgh Pirates,135,134,681190.0,571760.0,6,4,1
777682,2025-06-01,Los Angeles Dodgers,New York Yankees,119,147,808967.0,642232.0,3,7,0
777673,2025-06-02,Miami Marlins,Colorado Rockies,146,115,676974.0,608566.0,4,6,0
777670,2025-06-02,Boston Red Sox,Los Angeles Angels,111,108,690916.0,542881.0,6,7,0
777671,2025-06-02,Cincinnati Reds,Milwaukee Brewers,113,158,663903.0,650644.0,2,3,0
777674,2025-06-02,Chicago White Sox,Detroit Tigers,145,116,686563.0,656427.0,1,13,0
777676,2025-06-02,San Francisco Giants,San Diego Padres,137,135,657277.0,663568.0,0,1,0
777669,2025-06-02,Athletics,Minnesota Twins,133,142,622663.0,657746.0,4,10,0
777675,2025-06-02,Los Angeles Dodgers,New York Mets,119,121,669160.0,621112.0,3,4,0
777663,2025-06-03,Pittsburgh Pirates,Houston Astros,134,117,694973.0,621121.0,0,3,0
777666,2025-06-03,Miami Marlins,Colorado Rockies,146,115,645261.0,801403.0,2,3,0
777659,2025-06-03,Washington Nationals,Chicago Cubs,120,112,592866.0,690990.0,3,8,0
777664,2025-06-03,New York Yankees,Cleveland Guardians,147,114,607074.0,676440.0,3,2,1
777665,2025-06-03,Toronto Blue Jays,Philadelphia Phillies,141,143,670102.0,650911.0,3,8,0
777667,2025-06-03,Boston Red Sox,Los Angeles Angels,111,108,678394.0,579328.0,3,4,0
777668,2025-06-03,Cincinnati Reds,Milwaukee Brewers,113,158,668881.0,642547.0,4,2,1
777672,2025-06-03,Atlanta Braves,Arizona Diamondbacks,144,109,675911.0,668678.0,3,8,0
777662,2025-06-03,Tampa Bay Rays,Texas Rangers,139,140,656876.0,641816.0,5,1,1
777661,2025-06-03,Chicago White Sox,Detroit Tigers,145,116,681343.0,689225.0,8,1,1
777660,2025-06-03,St. Louis Cardinals,Kansas City Royals,138,118,669467.0,547179.0,7,10,0
777655,2025-06-03,Seattle Mariners,Baltimore Orioles,136,110,669923.0,608372.0,1,5,0
777656,2025-06-03,San Francisco Giants,San Diego Padres,137,135,694738.0,686701.0,2,3,0
777658,2025-06-03,Athletics,Minnesota Twins,133,142,680880.0,641154.0,3,10,0
777657,2025-06-03,Los Angeles Dodgers,New York Mets,119,121,477132.0,656731.0,6,5,1
777652,2025-06-04,Miami Marlins,Colorado Rockies,146,115,615698.0,607536.0,2,3,0
777647,2025-06-04,Cincinnati Reds,Milwaukee Brewers,113,158,671096.0,669084.0,1,9,0
777649,2025-06-04,Boston Red Sox,Los Angeles Angels,111,108,608337.0,667755.0,11,9,1
777648,2025-06-04,Pittsburgh Pirates,Houston Astros,134,117,681347.0,687473.0,3,0,1
777650,2025-06-04,Washington Nationals,Chicago Cubs,120,112,669022.0,571510.0,2,0,1
777653,2025-06-04,New York Yankees,Cleveland Guardians,147,114,657376.0,682847.0,0,4,0
777651,2025-06-04,Toronto Blue Jays,Philadelphia Phillies,141,143,621244.0,690953.0,2,1,1
777654,2025-06-04,Atlanta Braves,Arizona Diamondbacks,144,109,519242.0,518876.0,1,2,0
777646,2025-06-04,Tampa Bay Rays,Texas Rangers,139,140,669358.0,677958.0,5,4,1
777639,2025-06-04,Chicago White Sox,Detroit Tigers,145,116,694363.0,687830.0,4,5,0
777645,2025-06-04,Seattle Mariners,Baltimore Orioles,136,110,676106.0,700249.0,2,3,0
777641,2025-06-04,San Francisco Giants,San Diego Padres,137,135,690986.0,601713.0,6,5,1
777643,2025-06-04,Athletics,Minnesota Twins,133,142,,805673.0,1,6,0
777638,2025-06-04,Los Angeles Dodgers,New York Mets,119,121,664062.0,656288.0,1,6,0
777640,2025-06-05,Atlanta Braves,Arizona Diamondbacks,144,109,656550.0,694297.0,10,11,0
777635,2025-06-05,St. Louis Cardinals,Kansas City Royals,138,118,669461.0,666142.0,5,7,0
777634,2025-06-05,Chicago White Sox,Detroit Tigers,145,116,680732.0,663554.0,3,2,1
777637,2025-06-05,Toronto Blue Jays,Philadelphia Phillies,141,143,605135.0,666200.0,9,1,1
777636,2025-06-05,Athletics,Minnesota Twins,133,142,687765.0,701581.0,14,3,1
777628,2025-06-05,Seattle Mariners,Baltimore Orioles,136,110,693433.0,621107.0,3,4,0
777633,2025-06-05,San Francisco Giants,San Diego Padres,137,135,592662.0,656302.0,3,2,1
777631,2025-06-05,Los Angeles Dodgers,New York Mets,119,121,689017.0,656849.0,6,5,1
777630,2025-06-05,Pittsburgh Pirates,Houston Astros,134,117,656605.0,664285.0,2,8,0
777632,2025-06-05,Washington Nationals,Chicago Cubs,120,112,663623.0,519141.0,1,7,0
777644,2025-06-05,New York Yankees,Cleveland Guardians,147,114,608331.0,677944.0,4,0,1
777629,2025-06-05,Tampa Bay Rays,Texas Rangers,139,140,686752.0,683004.0,4,3,1
777625,2025-06-06,Tampa Bay Rays,Miami Marlins,139,146,641793.0,665795.0,4,3,1
777621,2025-06-06,Pittsburgh Pirates,Philadelphia Phillies,134,143,663559.0,605452.0,5,4,1
777624,2025-06-06,Washington Nationals,Texas Rangers,120,140,647336.0,571578.0,2,0,1
777627,2025-06-06,New York Yankees,Boston Red Sox,147,111,701542.0,621111.0,9,6,1
777623,2025-06-06,Cincinnati Reds,Arizona Diamondbacks,113,109,666157.0,593958.0,4,3,1
777626,2025-06-06,Detroit Tigers,Chicago Cubs,116,112,669373.0,676962.0,3,1,1
777622,2025-06-06,Cleveland Guardians,Houston Astros,114,117,671106.0,676467.0,2,4,0
777618,2025-06-06,Chicago White Sox,Kansas City Royals,145,118,663436.0,607625.0,7,2,1
777615,2025-06-06,Minnesota Twins,Toronto Blue Jays,142,141,641927.0,687606.0,4,6,0
777617,2025-06-06,Milwaukee Brewers,San Diego Padres,158,135,694477.0,681190.0,0,2,0
777620,2025-06-06,St. Louis Cardinals,Los Angeles Dodgers,138,119,543243.0,680736.0,5,0,1
777616,2025-06-06,Colorado Rockies,New York Mets,115,121,669020.0,673540.0,2,4,0
777614,2025-06-06,Los Angeles Angels,Seattle Mariners,108,136,543294.0,682243.0,5,4,1
777613,2025-06-06,Athletics,Baltimore Orioles,133,110,676664.0,665152.0,5,4,1
777619,2025-06-06,San Francisco Giants,Atlanta Braves,137,144,806185.0,680885.0,5,4,1
777609,2025-06-07,Detroit Tigers,Chicago Cubs,116,112,663947.0,592791.0,1,6,0
777600,2025-06-07,Minnesota Twins,Toronto Blue Jays,142,141,663978.0,592332.0,4,5,0
777601,2025-06-07,St. Louis Cardinals,Los Angeles Dodgers,138,119,607200.0,808967.0,2,1,1
777610,2025-06-07,Washington Nationals,Texas Rangers,120,140,680730.0,594798.0,0,5,0
777607,2025-06-07,Pittsburgh Pirates,Philadelphia Phillies,134,143,571760.0,624133.0,2,1,1
777598,2025-06-07,San Francisco Giants,Atlanta Braves,137,144,657277.0,693821.0,3,2,1
777612,2025-06-07,Cincinnati Reds,Arizona Diamondbacks,113,109,607259.0,669194.0,13,1,1
777608,2025-06-07,Cleveland Guardians,Houston Astros,114,117,668909.0,686613.0,3,5,0
777606,2025-06-07,Chicago White Sox,Kansas City Royals,145,118,605288.0,608379.0,4,1,1
777611,2025-06-07,Tampa Bay Rays,Miami Marlins,139,146,671737.0,677960.0,10,11,0
777605,2025-06-07,New York Yankees,Boston Red Sox,147,111,642232.0,676979.0,7,10,0
777597,2025-06-07,Milwaukee Brewers,San Diego Padres,158,135,500779.0,663568.0,4,3,1
777603,2025-06-07,Los Angeles Angels,Seattle Mariners,108,136,686799.0,622491.0,8,6,1
777604,2025-06-07,Colorado Rockies,New York Mets,115,121,608566.0,605280.0,1,8,0
777599,2025-06-07,Athletics,Baltimore Orioles,133,110,622663.0,450203.0,4,7,0
777592,2025-06-08,Tampa Bay Rays,Miami Marlins,139,146,656876.0,685107.0,3,2,1
777586,2025-06-08,Milwaukee Brewers,San Diego Padres,158,135,642547.0,686701.0,0,1,0
777596,2025-06-08,Washington Nationals,Texas Rangers,120,140,592866.0,656641.0,2,4,0
777595,2025-06-08,Pittsburgh Pirates,Philadelphia Phillies,134,143,694973.0,650911.0,2,1,1
777602,2025-06-08,Cincinnati Reds,Arizona Diamondbacks,113,109,663903.0,668678.0,4,2,1
777594,2025-06-08,Detroit Tigers,Chicago Cubs,116,112,656427.0,690990.0,4,0,1
777591,2025-06-08,Cleveland Guardians,Houston Astros,114,117,676440.0,687888.0,4,2,1
777585,2025-06-08,Minnesota Twins,Toronto Blue Jays,142,141,657746.0,670102.0,6,3,1
777590,2025-06-08,Chicago White Sox,Kansas City Royals,145,118,678024.0,547179.0,5,7,0
777582,2025-06-08,St. Louis Cardinals,Los Angeles Dodgers,138,119,700241.0,477132.0,3,7,0
777583,2025-06-08,Colorado Rockies,New York Mets,115,121,801403.0,656731.0,5,13,0
777588,2025-06-08,Athletics,Baltimore Orioles,133,110,682052.0,608372.0,5,1,1
777587,2025-06-08,San Francisco Giants,Atlanta Braves,137,144,694738.0,675911.0,4,3,1
777589,2025-06-08,Los Angeles Angels,Seattle Mariners,108,136,542881.0,669923.0,2,3,0
777593,2025-06-08,New York Yankees,Boston Red Sox,147,111,607074.0,690928.0,7,11,0
777580,2025-06-09,Cleveland Guardians,Cincinnati Reds,114,113,682847.0,489119.0,4,7,0
777574,2025-06-09,Pittsburgh Pirates,Miami Marlins,134,146,681347.0,691587.0,10,3,1
777578,2025-06-09,Philadelphia Phillies,Chicago Cubs,143,112,554430.0,571510.0,4,3,1
777584,2025-06-09,Boston Red Sox,Tampa Bay Rays,111,139,678394.0,669358.0,8,10,0
777575,2025-06-09,Milwaukee Brewers,Atlanta Braves,158,144,650644.0,519242.0,1,7,0
777581,2025-06-09,St. Louis Cardinals,Toronto Blue Jays,138,141,669467.0,621244.0,4,5,0
777576,2025-06-09,Los Angeles Angels,Athletics,108,133,579328.0,680880.0,7,4,1
777579,2025-06-09,San Diego Padres,Los Angeles Dodgers,135,119,601713.0,669160.0,7,8,0
777577,2025-06-09,Arizona Diamondbacks,Seattle Mariners,109,136,518876.0,676106.0,8,4,1
777573,2025-06-10,Baltimore Orioles,Detroit Tigers,110,116,700249.0,676428.0,3,5,0
777569,2025-06-10,Cleveland Guardians,Cincinnati Reds,114,113,677944.0,671096.0,0,1,0
777566,2025-06-10,Pittsburgh Pirates,Miami Marlins,134,146,656605.0,645261.0,2,3,0
777571,2025-06-10,Philadelphia Phillies,Chicago Cubs,143,112,690953.0,607067.0,4,8,0
777570,2025-06-10,New York Mets,Washington Nationals,121,120,656288.0,669022.0,5,4,1
777565,2025-06-10,Boston Red Sox,Tampa Bay Rays,111,139,608337.0,686752.0,3,1,1
777557,2025-06-10,Minnesota Twins,Texas Rangers,142,140,680573.0,641816.0,4,16,0
777572,2025-06-10,Kansas City Royals,New York Yankees,118,147,702070.0,608331.0,2,10,0
777568,2025-06-10,Milwaukee Brewers,Atlanta Braves,158,144,682990.0,656550.0,4,1,1
777558,2025-06-10,St. Louis Cardinals,Toronto Blue Jays,138,141,571945.0,605135.0,9,10,0
777567,2025-06-10,Houston Astros,Chicago White Sox,117,145,621121.0,681343.0,2,4,0
777563,2025-06-10,Colorado Rockies,San Francisco Giants,115,137,687223.0,690986.0,5,6,0
777564,2025-06-10,Los Angeles Angels,Athletics,108,133,667755.0,687765.0,2,1,1
777560,2025-06-10,San Diego Padres,Los Angeles Dodgers,135,119,656302.0,642152.0,11,1,1
777559,2025-06-10,Arizona Diamondbacks,Seattle Mariners,109,136,694297.0,688138.0,10,3,1
777552,2025-06-11,Pittsburgh Pirates,Miami Marlins,134,146,663559.0,615698.0,5,2,1
777553,2025-06-11,Philadelphia Phillies,Chicago Cubs,143,112,666200.0,676962.0,7,2,1
777549,2025-06-11,Cleveland Guardians,Cincinnati Reds,114,113,671106.0,666157.0,11,2,1
777554,2025-06-11,Milwaukee Brewers,Atlanta Braves,158,144,694477.0,680885.0,2,6,0
777545,2025-06-11,St. Louis Cardinals,Toronto Blue Jays,138,141,669461.0,641778.0,2,5,0
777548,2025-06-11,Arizona Diamondbacks,Seattle Mariners,109,136,593958.0,693433.0,5,2,1
777542,2025-06-11,Los Angeles Angels,Athletics,108,133,543294.0,676664.0,6,5,1
777543,2025-06-11,San Diego Padres,Los Angeles Dodgers,135,119,681190.0,676508.0,2,5,0
777562,2025-06-11,Baltimore Orioles,Detroit Tigers,110,116,621107.0,663554.0,10,1,1
777555,2025-06-11,New York Mets,Washington Nationals,121,120,656849.0,663623.0,5,0,1
777561,2025-06-11,Boston Red Sox,Tampa Bay Rays,111,139,621111.0,641793.0,4,3,1
777556,2025-06-11,Minnesota Twins,Texas Rangers,142,140,701581.0,683004.0,6,2,1
777551,2025-06-11,Kansas City Royals,New York Yankees,118,147,663460.0,657376.0,3,6,0
777550,2025-06-11,Houston Astros,Chicago White Sox,117,145,687473.0,680732.0,10,2,1
777547,2025-06-11,Colorado Rockies,San Francisco Giants,115,137,607536.0,592662.0,7,10,0
777544,2025-06-12,New York Mets,Washington Nationals,121,120,673540.0,647336.0,4,3,1
777533,2025-06-12,Minnesota Twins,Texas Rangers,142,140,641927.0,571578.0,3,16,0
777534,2025-06-12,Colorado Rockies,San Francisco Giants,115,137,622608.0,806185.0,8,7,1
777540,2025-06-12,Baltimore Orioles,Detroit Tigers,110,116,669211.0,669373.0,1,4,0
777536,2025-06-12,Kansas City Royals,New York Yankees,118,147,607625.0,701542.0,0,1,0
777532,2025-06-12,Milwaukee Brewers,St. Louis Cardinals,158,138,694819.0,543243.0,6,0,1
777541,2025-06-12,Chicago Cubs,Pittsburgh Pirates,112,134,592791.0,571760.0,3,2,1
777546,2025-06-12,Houston Astros,Chicago White Sox,117,145,664285.0,663436.0,4,3,1
777526,2025-06-13,Chicago Cubs,Pittsburgh Pirates,112,134,690990.0,694973.0,1,2,0
777531,2025-06-13,Philadelphia Phillies,Toronto Blue Jays,143,141,624133.0,592332.0,8,0,1
777530,2025-06-13,Washington Nationals,Miami Marlins,120,146,680730.0,665795.0,9,11,0
777539,2025-06-13,Baltimore Orioles,Los Angeles Angels,110,108,450203.0,686799.0,2,0,1
777538,2025-06-13,Detroit Tigers,Cincinnati Reds,116,113,676428.0,607259.0,11,5,1
777528,2025-06-13,New York Mets,Tampa Bay Rays,121,139,605280.0,671737.0,5,7,0
777537,2025-06-13,Boston Red Sox,New York Yankees,111,147,676979.0,642232.0,2,1,1
777535,2025-06-13,Atlanta Braves,Colorado Rockies,144,115,693821.0,608566.0,12,4,1
777524,2025-06-13,Texas Rangers,Chicago White Sox,140,145,542888.0,605288.0,3,1,1
777529,2025-06-13,Kansas City Royals,Athletics,118,133,608379.0,622663.0,4,6,0
777527,2025-06-13,Houston Astros,Minnesota Twins,117,142,676467.0,663978.0,10,3,1
777525,2025-06-13,Milwaukee Brewers,St. Louis Cardinals,158,138,642547.0,607200.0,3,2,1
777521,2025-06-13,Arizona Diamondbacks,San Diego Padres,109,135,669194.0,663568.0,5,1,1
777520,2025-06-13,Seattle Mariners,Cleveland Guardians,136,114,622491.0,668909.0,7,2,1
777522,2025-06-13,Los Angeles Dodgers,San Francisco Giants,119,137,808967.0,657277.0,2,6,0
777514,2025-06-14,Washington Nationals,Miami Marlins,120,146,592866.0,806188.0,3,4,0
777517,2025-06-14,Detroit Tigers,Cincinnati Reds,116,113,656427.0,663903.0,1,11,0
777513,2025-06-14,Chicago Cubs,Pittsburgh Pirates,112,134,571510.0,681347.0,2,1,1
777519,2025-06-14,Baltimore Orioles,Los Angeles Angels,110,108,608372.0,542881.0,6,5,1
777509,2025-06-14,Philadelphia Phillies,Toronto Blue Jays,143,141,650911.0,670102.0,3,2,1
777508,2025-06-14,Texas Rangers,Chicago White Sox,140,145,594798.0,678024.0,5,4,1
777511,2025-06-14,Kansas City Royals,Athletics,118,133,547179.0,682052.0,0,4,0
777518,2025-06-14,New York Mets,Tampa Bay Rays,121,139,656731.0,656876.0,4,8,0
777510,2025-06-14,Houston Astros,Minnesota Twins,117,142,686613.0,657746.0,3,2,1
777523,2025-06-14,Atlanta Braves,Colorado Rockies,144,115,675911.0,801403.0,4,1,1
777512,2025-06-14,Milwaukee Brewers,St. Louis Cardinals,158,138,500779.0,669467.0,5,8,0
777515,2025-06-14,Arizona Diamondbacks,San Diego Padres,109,135,668678.0,686701.0,8,7,1
777516,2025-06-14,Boston Red Sox,New York Yankees,111,147,690928.0,607074.0,4,3,1
777507,2025-06-14,Seattle Mariners,Cleveland Guardians,136,114,669923.0,676440.0,4,3,1
777506,2025-06-14,Los Angeles Dodgers,San Francisco Giants,119,137,477132.0,694738.0,11,5,1
777505,2025-06-15,Detroit Tigers,Cincinnati Reds,116,113,663947.0,489119.0,4,8,0
777501,2025-06-15,Baltimore Orioles,Los Angeles Angels,110,108,656240.0,579328.0,11,2,1
777499,2025-06-15,Philadelphia Phillies,Toronto Blue Jays,143,141,554430.0,621244.0,11,4,1
777504,2025-06-15,Atlanta Braves,Colorado Rockies,144,115,656550.0,596295.0,1,10,0
777503,2025-06-15,Washington Nationals,Miami Marlins,120,146,669022.0,691587.0,1,3,0
777500,2025-06-15,Boston Red Sox,New York Yankees,111,147,678394.0,608331.0,2,0,1
777502,2025-06-15,New York Mets,Tampa Bay Rays,121,139,656288.0,669358.0,0,9,0
777496,2025-06-15,Kansas City Royals,Athletics,118,133,702070.0,605488.0,2,3,0
777494,2025-06-15,Houston Astros,Minnesota Twins,117,142,687888.0,680573.0,2,1,1
777492,2025-06-15,Milwaukee Brewers,St. Louis Cardinals,158,138,682990.0,571945.0,3,2,1
777497,2025-06-15,Chicago Cubs,Pittsburgh Pirates,112,134,607067.0,656605.0,3,2,1
777493,2025-06-15,Texas Rangers,Chicago White Sox,140,145,677958.0,650644.0,2,1,1
777491,2025-06-15,Arizona Diamondbacks,San Diego Padres,109,135,518876.0,601713.0,2,8,0
777495,2025-06-15,Seattle Mariners,Cleveland Guardians,136,114,676106.0,682847.0,6,0,1
777498,2025-06-15,Los Angeles Dodgers,San Francisco Giants,119,137,669160.0,663546.0,5,4,1
777483,2025-06-16,Miami Marlins,Philadelphia Phillies,146,143,645261.0,690953.0,2,5,0
777488,2025-06-16,Washington Nationals,Colorado Rockies,120,115,663623.0,687223.0,4,6,0
777487,2025-06-16,New York Yankees,Los Angeles Angels,147,108,657376.0,667755.0,0,1,0
777484,2025-06-16,Tampa Bay Rays,Baltimore Orioles,139,110,686752.0,621107.0,7,1,1
777486,2025-06-16,Seattle Mariners,Boston Red Sox,136,111,669302.0,608337.0,0,2,0
777485,2025-06-16,Athletics,Houston Astros,133,117,687765.0,687473.0,3,1,1
777490,2025-06-16,Los Angeles Dodgers,San Diego Padres,119,135,660271.0,656302.0,6,3,1
777481,2025-06-17,Miami Marlins,Philadelphia Phillies,146,143,615698.0,666200.0,8,3,1
777475,2025-06-17,Detroit Tigers,Pittsburgh Pirates,116,134,663554.0,663559.0,7,3,1
777480,2025-06-17,Washington Nationals,Colorado Rockies,120,115,647336.0,622608.0,6,10,0
777476,2025-06-17,New York Yankees,Los Angeles Angels,147,108,701542.0,543294.0,0,4,0
777479,2025-06-17,Toronto Blue Jays,Arizona Diamondbacks,141,109,605135.0,694297.0,5,4,1
777478,2025-06-17,Cincinnati Reds,Minnesota Twins,113,142,671096.0,701581.0,6,5,1
777489,2025-06-17,Atlanta Braves,New York Mets,144,121,680885.0,656849.0,5,4,1
777477,2025-06-17,Tampa Bay Rays,Baltimore Orioles,139,110,641793.0,665152.0,1,5,0
777467,2025-06-17,Chicago White Sox,St. Louis Cardinals,145,138,681343.0,669461.0,2,12,0
777468,2025-06-17,Texas Rangers,Kansas City Royals,140,118,683004.0,607625.0,1,6,0
777482,2025-06-17,Chicago Cubs,Milwaukee Brewers,112,158,676962.0,694477.0,5,3,1
777473,2025-06-17,Seattle Mariners,Boston Red Sox,136,111,693433.0,621111.0,8,0,1
777472,2025-06-17,San Francisco Giants,Cleveland Guardians,137,114,592662.0,677944.0,2,3,0
777469,2025-06-17,Athletics,Houston Astros,133,117,676664.0,669920.0,3,13,0
777471,2025-06-17,Los Angeles Dodgers,San Diego Padres,119,135,676263.0,681190.0,8,6,1
777453,2025-06-18,Seattle Mariners,Boston Red Sox,136,111,622491.0,676979.0,1,3,0
