game_id,date,home_score,away_score,home_win
777401,2025-06-22,8,9,0
777407,2025-06-22,1,4,0
777403,2025-06-22,6,14,0
777399,2025-06-22,4,2,1
777400,2025-06-22,0,3,0
777395,2025-06-22,9,5,1
777397,2025-06-22,7,8,0
777398,2025-06-22,13,7,1
777396,2025-06-22,3,2,1
777405,2025-06-22,7,1,1
777394,2025-06-23,6,0,1
777389,2025-06-23,2,3,0
777390,2025-06-23,6,1,1
777388,2025-06-23,2,11,0
777393,2025-06-23,0,10,0
777391,2025-06-23,4,5,0
777392,2025-06-23,8,2,1
777381,2025-06-23,9,5,1
777382,2025-06-23,6,10,0
777380,2025-06-24,5,6,0
777386,2025-06-24,11,4,1
777384,2025-06-24,6,10,0
777387,2025-06-24,4,7,0
777385,2025-06-24,5,4,1
777378,2025-06-24,1,5,0
777375,2025-06-24,5,6,0
777383,2025-06-24,1,4,0
777374,2025-06-24,9,3,1
777373,2025-06-24,8,7,1
777377,2025-06-24,1,0,1
777379,2025-06-24,7,9,0
777376,2025-06-24,3,2,1
777372,2025-06-24,4,3,1
777364,2025-06-24,2,4,0
777370,2025-06-25,7,3,1
777361,2025-06-25,4,2,1
777362,2025-06-25,5,2,1
777360,2025-06-25,1,0,1
777365,2025-06-25,0,7,0
777371,2025-06-25,0,3,0
777368,2025-06-25,5,4,1
777369,2025-06-25,7,3,1
777367,2025-06-25,1,7,0
777359,2025-06-25,0,3,0
777363,2025-06-25,2,0,1
777357,2025-06-25,0,8,0
777366,2025-06-25,2,0,1
777358,2025-06-25,1,8,0
777355,2025-06-25,5,8,0
777351,2025-06-26,8,0,1
777354,2025-06-26,0,6,0
777356,2025-06-26,10,1,1
777353,2025-06-26,0,4,0
777350,2025-06-26,2,1,1
777348,2025-06-26,0,3,0
777344,2025-06-26,1,3,0
777347,2025-06-26,5,12,0
777352,2025-06-26,4,0,1
777341,2025-06-27,9,1,1
777343,2025-06-27,22,8,1
777337,2025-06-27,3,0,1
777346,2025-06-27,8,1,1
777349,2025-06-27,0,5,0
777345,2025-06-27,0,9,0
777334,2025-06-27,1,4,0
777342,2025-06-27,0,13,0
777338,2025-06-27,1,3,0
777340,2025-06-27,6,7,0
777336,2025-06-27,7,4,1
777335,2025-06-27,4,5,0
777339,2025-06-27,10,6,1
777331,2025-06-27,9,15,0
777332,2025-06-27,8,9,0
777326,2025-06-28,0,7,0
777324,2025-06-28,10,5,1
777325,2025-06-28,9,2,1
777330,2025-06-28,3,11,0
777322,2025-06-28,3,2,1
777319,2025-06-28,9,5,1
777328,2025-06-28,4,6,0
777329,2025-06-28,6,9,0
777323,2025-06-28,15,1,1
777327,2025-06-28,1,0,1
777318,2025-06-28,7,8,0
777321,2025-06-28,5,0,1
777320,2025-06-28,3,12,0
777333,2025-06-28,6,1,1
777315,2025-06-28,8,2,1
777309,2025-06-29,0,7,0
777313,2025-06-29,12,1,1
777317,2025-06-29,5,1,1
777310,2025-06-29,3,5,0
777316,2025-06-29,1,2,0
777307,2025-06-29,12,5,1
777312,2025-06-29,3,2,1
777308,2025-06-29,2,0,1
777304,2025-06-29,1,5,0
777311,2025-06-29,5,2,1
777301,2025-06-29,3,4,0
777302,2025-06-29,4,6,0
777305,2025-06-29,4,7,0
777303,2025-06-29,4,6,0
777314,2025-06-29,3,0,1
777306,2025-06-30,4,0,1
777299,2025-06-30,7,0,1
777295,2025-06-30,5,4,1
777300,2025-06-30,13,6,1
777296,2025-06-30,4,6,0
777292,2025-06-30,6,10,0
777297,2025-06-30,6,2,1
777291,2025-06-30,4,2,1
777283,2025-07-01,12,5,1
777288,2025-07-01,1,0,1
777293,2025-07-01,2,0,1
777286,2025-07-01,3,4,0
777294,2025-07-01,5,3,1
777298,2025-07-01,0,4,0
777287,2025-07-01,5,2,1
777282,2025-07-01,10,2,1
777285,2025-07-01,5,6,0
777281,2025-07-01,3,6,0
777278,2025-07-01,8,2,1
777280,2025-07-01,6,1,1
777271,2025-07-02,6,5,1
777272,2025-07-02,5,0,1
777284,2025-07-02,2,11,0
777265,2025-07-02,9,4,1
777273,2025-07-02,4,6,0
777290,2025-07-02,5,1,1
777289,2025-07-02,2,7,0
777276,2025-07-02,7,3,1
777294,2025-07-02,5,3,1
777275,2025-07-02,1,2,0
777274,2025-07-02,11,9,1
777277,2025-07-02,4,8,0
777279,2025-07-02,8,3,1
777266,2025-07-02,5,4,1
777268,2025-07-02,6,0,1
777269,2025-07-02,3,5,0
777262,2025-07-02,3,2,1
777270,2025-07-02,5,6,0
777267,2025-07-02,5,4,1
777263,2025-07-03,4,1,1
777264,2025-07-03,7,6,1
777258,2025-07-03,11,7,1
777260,2025-07-03,8,5,1
777257,2025-07-03,3,2,1
777261,2025-07-03,1,5,0
777259,2025-07-03,1,0,1
777256,2025-07-03,2,7,0
777251,2025-07-03,2,3,0
777253,2025-07-03,6,2,1
777245,2025-07-04,2,11,0
777255,2025-07-04,6,9,0
777246,2025-07-04,11,3,1
777250,2025-07-04,6,5,1
777236,2025-07-04,6,0,1
777247,2025-07-04,4,3,1
777239,2025-07-04,3,2,1
777242,2025-07-04,4,3,1
777249,2025-07-04,1,2,0
777254,2025-07-04,5,6,0
777252,2025-07-04,2,3,0
777243,2025-07-04,2,3,0
777235,2025-07-04,1,18,0
777248,2025-07-04,3,9,0
777244,2025-07-04,11,2,1
777230,2025-07-05,6,5,1
777229,2025-07-05,6,8,0
777231,2025-07-05,4,3,1
777228,2025-07-05,3,10,0
777233,2025-07-05,5,1,1
777234,2025-07-05,7,1,1
777237,2025-07-05,6,9,0
777241,2025-07-05,12,6,1
777238,2025-07-05,4,2,1
777240,2025-07-05,0,1,0
777221,2025-07-05,4,6,0
777232,2025-07-05,3,10,0
777223,2025-07-05,4,7,0
777227,2025-07-05,2,7,0
777225,2025-07-05,1,0,1
777222,2025-07-06,1,2,0
777213,2025-07-06,4,6,0
777217,2025-07-06,3,1,1
777214,2025-07-06,3,2,1
777226,2025-07-06,2,7,0
777216,2025-07-06,4,6,0
777224,2025-07-06,1,3,0
777220,2025-07-06,5,7,0
777215,2025-07-06,6,4,1
777218,2025-07-06,0,4,0
777206,2025-07-06,1,5,0
777205,2025-07-06,1,0,1
777219,2025-07-06,11,0,1
777207,2025-07-06,4,1,1
777210,2025-07-06,2,6,0
777211,2025-07-07,5,1,1
777209,2025-07-07,9,3,1
777208,2025-07-07,1,5,0
777204,2025-07-07,9,3,1
777212,2025-07-07,4,8,0
777201,2025-07-07,9,1,1
777202,2025-07-07,5,7,0
777200,2025-07-07,6,5,1
777203,2025-07-07,3,6,0
777199,2025-07-07,3,1,1
777198,2025-07-08,6,7,0
777195,2025-07-08,4,2,1
777187,2025-07-08,10,3,1
777196,2025-07-08,10,2,1
777197,2025-07-08,2,12,0
777194,2025-07-08,4,3,1
777190,2025-07-08,8,1,1
777188,2025-07-08,1,6,0
777193,2025-07-08,3,1,1
777191,2025-07-08,4,2,1
777192,2025-07-08,6,10,0
777180,2025-07-08,1,13,0
777185,2025-07-08,1,0,1
777186,2025-07-08,4,3,1
777189,2025-07-08,10,1,1
777172,2025-07-09,2,1,1
777175,2025-07-09,3,2,1
777163,2025-07-09,0,13,0
777182,2025-07-09,3,7,0
777184,2025-07-09,9,6,1
777179,2025-07-09,10,2,1
777183,2025-07-09,7,2,1
777177,2025-07-09,4,3,1
777173,2025-07-09,4,2,1
777178,2025-07-09,2,8,0
777174,2025-07-09,2,4,0
777171,2025-07-09,11,8,1
777162,2025-07-09,2,8,0
777176,2025-07-09,2,9,0
777165,2025-07-10,3,1,1
777181,2025-07-10,7,3,1
777166,2025-07-10,1,8,0
777168,2025-07-10,6,0,1
777169,2025-07-10,6,5,1
777170,2025-07-10,4,3,1
777167,2025-07-10,8,1,1
777156,2025-07-10,5,4,1
777159,2025-07-10,4,11,0
777158,2025-07-10,4,3,1
777164,2025-07-11,2,4,0
777146,2025-07-11,5,4,1
777157,2025-07-11,5,2,1
777153,2025-07-11,11,0,1
777160,2025-07-11,2,3,0
777161,2025-07-11,3,12,0
777155,2025-07-11,5,4,1
777151,2025-07-11,3,8,0
777154,2025-07-11,3,7,0
777148,2025-07-11,2,1,1
777149,2025-07-11,8,3,1
777147,2025-07-11,5,6,0
777150,2025-07-11,6,5,1
777139,2025-07-11,4,2,1
777152,2025-07-11,6,7,0
777143,2025-07-11,8,7,1
777142,2025-07-12,2,5,0
777145,2025-07-12,7,15,0
777134,2025-07-12,12,4,1
777133,2025-07-12,6,7,0
777127,2025-07-12,1,2,0
777141,2025-07-12,0,6,0
777140,2025-07-12,4,3,1
777136,2025-07-12,1,3,0
777144,2025-07-12,1,0,1
777138,2025-07-12,2,6,0
777135,2025-07-12,6,5,1
777137,2025-07-12,5,4,1
777126,2025-07-12,5,4,1
777131,2025-07-12,10,5,1
777132,2025-07-12,4,3,1
777130,2025-07-13,4,1,1
777129,2025-07-13,1,11,0
777122,2025-07-13,1,4,0
777128,2025-07-13,4,2,1
777121,2025-07-13,4,8,0
777124,2025-07-13,3,2,1
777125,2025-07-13,1,5,0
777113,2025-07-13,1,2,0
777120,2025-07-13,5,6,0
777123,2025-07-13,8,1,1
777118,2025-07-13,5,4,1
777119,2025-07-13,2,5,0
777116,2025-07-13,6,3,1
777115,2025-07-13,1,5,0
777117,2025-07-13,1,2,0
778566,2025-07-15,7,6,1
777101,2025-07-18,4,1,1
777107,2025-07-18,1,10,0
777112,2025-07-18,2,7,0
777106,2025-07-18,5,6,0
777108,2025-07-18,4,0,1
777111,2025-07-18,4,8,0
777105,2025-07-18,8,6,1
777109,2025-07-18,8,7,1
777114,2025-07-18,7,3,1
777110,2025-07-18,11,1,1
777098,2025-07-18,2,0,1
777102,2025-07-18,6,4,1
777100,2025-07-18,7,3,1
777099,2025-07-18,6,1,1
777103,2025-07-18,0,2,0
777094,2025-07-19,6,3,1
777092,2025-07-19,2,5,0
777093,2025-07-19,3,1,1
777089,2025-07-19,9,5,1
777090,2025-07-19,4,10,0
777091,2025-07-19,4,2,1
777095,2025-07-19,4,3,1
777088,2025-07-19,4,1,1
777104,2025-07-19,2,8,0
777096,2025-07-19,6,0,1
777081,2025-07-19,10,1,1
777097,2025-07-19,9,12,0
777080,2025-07-19,10,6,1
777085,2025-07-19,7,8,0
777086,2025-07-19,7,6,1
777079,2025-07-20,8,6,1
777076,2025-07-20,3,5,0
777077,2025-07-20,1,8,0
777078,2025-07-20,2,8,0
777074,2025-07-20,2,7,0
777083,2025-07-20,2,4,0
777087,2025-07-20,3,2,1
777084,2025-07-20,8,2,1
777082,2025-07-20,4,7,0
777075,2025-07-20,1,6,0
777072,2025-07-20,1,7,0
777067,2025-07-20,3,11,0
777071,2025-07-20,5,3,1
777070,2025-07-20,5,6,0
777073,2025-07-20,1,2,0
777068,2025-07-21,10,5,1
777060,2025-07-21,3,0,1
777062,2025-07-21,1,2,0
777064,2025-07-21,10,8,1
777063,2025-07-21,3,2,1
777066,2025-07-21,4,1,1
777061,2025-07-21,7,5,1
777069,2025-07-21,9,5,1
777059,2025-07-21,3,8,0
777065,2025-07-21,4,12,0
777057,2025-07-21,7,2,1
777053,2025-07-21,2,6,0
777055,2025-07-21,3,6,0
777050,2025-07-21,0,6,0
777051,2025-07-21,5,2,1
777056,2025-07-22,6,3,1
777044,2025-07-22,8,5,1
777052,2025-07-22,4,3,1
777042,2025-07-22,6,1,1
777045,2025-07-22,4,1,1
777048,2025-07-22,4,3,1
777046,2025-07-22,4,5,0
777054,2025-07-22,3,2,1
777058,2025-07-22,0,9,0
777047,2025-07-22,6,0,1
777043,2025-07-22,6,2,1
777049,2025-07-22,8,4,1
777040,2025-07-22,1,3,0
777035,2025-07-22,1,0,1
777039,2025-07-22,7,10,0
777026,2025-07-23,0,5,0
777037,2025-07-23,3,2,1
777041,2025-07-23,3,9,0
777029,2025-07-23,6,1,1
777034,2025-07-23,6,3,1
777031,2025-07-23,4,8,0
777028,2025-07-23,6,0,1
777032,2025-07-23,3,4,0
777024,2025-07-23,2,10,0
777022,2025-07-23,4,3,1
777036,2025-07-23,3,2,1
777027,2025-07-23,8,4,1
777038,2025-07-23,8,9,0
777030,2025-07-23,9,11,0
777033,2025-07-23,2,1,1
777019,2025-07-24,3,4,0
777021,2025-07-24,4,11,0
777023,2025-07-24,9,7,1
777025,2025-07-24,2,5,0
777018,2025-07-24,2,4,0
777008,2025-07-25,1,5,0
777014,2025-07-25,0,1,0
777020,2025-07-25,5,6,0
777015,2025-07-25,5,12,0
777012,2025-07-25,2,5,0
777013,2025-07-25,7,2,1
777016,2025-07-25,2,6,0
777005,2025-07-25,3,0,1
777017,2025-07-25,12,5,1
777009,2025-07-25,8,3,1
777007,2025-07-25,3,15,0
777011,2025-07-25,1,0,1
777006,2025-07-25,3,2,1
777004,2025-07-25,1,8,0
777001,2025-07-26,4,9,0
777010,2025-07-26,5,3,1
776990,2025-07-26,4,6,0
777003,2025-07-26,1,6,0
777002,2025-07-26,2,0,1
777000,2025-07-26,6,2,1
776999,2025-07-26,18,0,1
776993,2025-07-26,6,5,1
776991,2025-07-26,1,5,0
776997,2025-07-26,3,9,0
776994,2025-07-26,1,6,0
776996,2025-07-26,4,7,0
776998,2025-07-26,4,2,1
776992,2025-07-26,1,3,0
776985,2025-07-26,1,2,0
776995,2025-07-26,2,7,0
776986,2025-07-27,5,1,1
776983,2025-07-27,4,3,1
776984,2025-07-27,6,0,1
776988,2025-07-27,4,3,1
776982,2025-07-27,2,1,1
776987,2025-07-27,10,4,1
776975,2025-07-27,4,1,1
776976,2025-07-27,1,7,0
776979,2025-07-27,2,7,0
776989,2025-07-27,4,5,0
776978,2025-07-27,3,2,1
776980,2025-07-27,2,9,0
776981,2025-07-27,8,1,1
776977,2025-07-27,4,1,1
776974,2025-07-27,3,5,0
776966,2025-07-28,11,4,1
776968,2025-07-28,6,8,0
776973,2025-07-28,5,1,1
776970,2025-07-28,2,4,0
776967,2025-07-28,2,5,0
776961,2025-07-28,5,4,1
776971,2025-07-28,7,10,0
776972,2025-07-28,6,2,1
776965,2025-07-28,8,4,1
776960,2025-07-28,7,1,1
776969,2025-07-28,1,2,0
776958,2025-07-28,6,4,1
776959,2025-07-28,7,6,1
776964,2025-07-28,5,6,0
776957,2025-07-28,1,3,0
778372,2025-07-29,16,4,1
776962,2025-07-29,3,2,1
776951,2025-07-29,10,4,1
776953,2025-07-29,12,2,1
776949,2025-07-29,7,5,1
776963,2025-07-29,4,5,0
776954,2025-07-29,5,8,0
776955,2025-07-29,9,6,1
776952,2025-07-29,3,6,0
776956,2025-07-29,9,3,1
776946,2025-07-29,0,5,0
776950,2025-07-29,7,4,1
776945,2025-07-29,8,5,1
776947,2025-07-29,7,1,1
776943,2025-07-29,1,3,0
776944,2025-07-29,6,1,1
776948,2025-07-30,8,9,0
776940,2025-07-30,7,2,1
776935,2025-07-30,1,13,0
776937,2025-07-30,9,1,1
776936,2025-07-30,1,0,1
776939,2025-07-30,9,3,1
776929,2025-07-30,3,10,0
776933,2025-07-30,1,2,0
776931,2025-07-30,5,0,1
776942,2025-07-30,5,0,1
776938,2025-07-30,5,4,1
776941,2025-07-30,5,2,1
776934,2025-07-30,0,2,0
776932,2025-07-30,3,6,0
776930,2025-07-30,5,4,1
776927,2025-07-31,7,4,1
776928,2025-07-31,11,12,0
776923,2025-07-31,6,0,1
776921,2025-08-01,3,2,1
776915,2025-08-01,1,0,1
776913,2025-08-01,5,4,1
776917,2025-08-01,9,16,0
776920,2025-08-01,3,9,0
776922,2025-08-01,2,1,1
776926,2025-08-01,3,4,0
776924,2025-08-01,3,2,1
776925,2025-08-01,13,12,1
776918,2025-08-01,0,5,0
776919,2025-08-01,17,16,1
776916,2025-08-01,3,6,0
776906,2025-08-01,4,1,1
776914,2025-08-01,5,1,1
776908,2025-08-01,4,3,1
776901,2025-08-02,4,0,1
776902,2025-08-02,3,4,0
776900,2025-08-02,4,2,1
776904,2025-08-02,8,5,1
776912,2025-08-02,5,7,0
776903,2025-08-02,2,8,0
776909,2025-08-02,7,3,1
776911,2025-08-02,12,6,1
776897,2025-08-02,4,6,0
776905,2025-08-02,5,4,1
776910,2025-08-02,2,0,1
776907,2025-08-02,2,4,0
776899,2025-08-02,2,7,0
776898,2025-08-02,0,1,0
776896,2025-08-02,5,8,0
776895,2025-08-03,6,1,1
776889,2025-08-03,0,3,0
776907,2025-08-03,2,4,0
776894,2025-08-03,3,14,0
776893,2025-08-03,4,7,0
776887,2025-08-03,4,12,0
776892,2025-08-03,4,5,0
776891,2025-08-03,7,3,1
776888,2025-08-03,5,3,1
776886,2025-08-03,5,9,0
776881,2025-08-03,4,6,0
776885,2025-08-03,8,5,1
776884,2025-08-03,7,3,1
776883,2025-08-03,5,4,1
776890,2025-08-03,2,0,1
776879,2025-08-04,5,4,1
776874,2025-08-04,6,3,1
776875,2025-08-04,2,8,0
776877,2025-08-04,13,3,1
776880,2025-08-04,8,5,1
776876,2025-08-04,6,7,0
776882,2025-08-04,1,3,0
776878,2025-08-04,2,3,0
776871,2025-08-04,8,5,1
776872,2025-08-04,1,15,0
776867,2025-08-04,5,1,1
776873,2025-08-04,6,2,1
776870,2025-08-04,2,3,0
776866,2025-08-05,1,8,0
776861,2025-08-05,3,6,0
776862,2025-08-05,3,7,0
776865,2025-08-05,7,16,0
776868,2025-08-05,5,0,1
776864,2025-08-05,6,2,1
776863,2025-08-05,2,3,0
776869,2025-08-05,2,7,0
776860,2025-08-05,1,5,0
776855,2025-08-05,2,0,1
776854,2025-08-05,4,10,0
776848,2025-08-05,3,7,0
776852,2025-08-05,5,10,0
776857,2025-08-05,8,3,1
776858,2025-08-05,12,6,1
776844,2025-08-06,2,4,0
776851,2025-08-06,1,5,0
776846,2025-08-06,1,4,0
776859,2025-08-06,4,9,0
776847,2025-08-06,6,1,1
776845,2025-08-06,2,3,0
776836,2025-08-06,1,20,0
776843,2025-08-06,4,5,0
776839,2025-08-06,3,5,0
776849,2025-08-06,6,4,1
776850,2025-08-06,2,1,1
776856,2025-08-06,3,7,0
776853,2025-08-06,4,5,0
776838,2025-08-06,2,3,0
776841,2025-08-06,8,6,1
776837,2025-08-07,0,6,0
776830,2025-08-07,4,3,1
776840,2025-08-07,7,0,1
776842,2025-08-07,8,6,1
776829,2025-08-08,3,2,1
776831,2025-08-08,3,2,1
776835,2025-08-08,3,5,0
776832,2025-08-08,6,5,1
776834,2025-08-08,1,5,0
776833,2025-08-08,5,9,0
776821,2025-08-08,1,9,0
776827,2025-08-08,9,4,1
776828,2025-08-08,3,2,1
776826,2025-08-08,5,0,1
776825,2025-08-08,6,1,1
776820,2025-08-08,2,10,0
776824,2025-08-08,3,2,1
776823,2025-08-08,5,1,1
776822,2025-08-08,5,0,1
778431,2025-08-09,7,1,1
776819,2025-08-09,8,6,1
776815,2025-08-09,5,4,1
776802,2025-08-09,2,4,0
776813,2025-08-09,4,7,0
776812,2025-08-09,1,2,0
776811,2025-08-09,3,11,0
776816,2025-08-09,0,2,0
776814,2025-08-09,1,3,0
776817,2025-08-09,7,4,1
776818,2025-08-09,1,9,0
776810,2025-08-09,2,3,0
776809,2025-08-09,6,5,1
776807,2025-08-09,5,4,1
776808,2025-08-09,9,1,1
776805,2025-08-09,7,4,1
776796,2025-08-10,5,3,1
776804,2025-08-10,2,3,0
776801,2025-08-10,8,14,0
776803,2025-08-10,7,1,1
776797,2025-08-10,1,7,0
776806,2025-08-10,9,5,1
776798,2025-08-10,6,4,1
776799,2025-08-10,7,6,1
776800,2025-08-10,2,4,0
776793,2025-08-10,0,8,0
776794,2025-08-10,13,6,1
776789,2025-08-10,6,2,1
776791,2025-08-10,6,3,1
776788,2025-08-10,4,5,0
776795,2025-08-10,3,2,1
776792,2025-08-11,1,4,0
776790,2025-08-11,6,2,1
776784,2025-08-11,7,4,1
776781,2025-08-11,1,2,0
776786,2025-08-11,7,1,1
776783,2025-08-11,3,2,1
776785,2025-08-11,7,6,1
776782,2025-08-11,7,6,1
776779,2025-08-11,7,4,1
776780,2025-08-11,1,4,0
776787,2025-08-11,4,7,0
776776,2025-08-12,0,1,0
776777,2025-08-12,6,1,1
776778,2025-08-12,4,3,1
776774,2025-08-12,9,1,1
776768,2025-08-12,5,1,1
776772,2025-08-12,13,5,1
776770,2025-08-12,8,5,1
776773,2025-08-12,9,6,1
776771,2025-08-12,14,0,1
776775,2025-08-12,0,3,0
776764,2025-08-12,2,3,0
776769,2025-08-12,1,14,0
776763,2025-08-12,7,6,1
776767,2025-08-12,1,5,0
776762,2025-08-12,6,0,1
776759,2025-08-13,7,8,0
776754,2025-08-13,0,1,0
776755,2025-08-13,12,5,1
776758,2025-08-13,5,6,0
776746,2025-08-13,4,6,0
776749,2025-08-13,1,11,0
776765,2025-08-13,8,0,1
776761,2025-08-13,4,3,1
776766,2025-08-13,4,13,0
776760,2025-08-13,1,4,0
776757,2025-08-13,1,4,0
776753,2025-08-13,4,1,1
776756,2025-08-13,6,11,0
776752,2025-08-13,6,5,1
776751,2025-08-13,2,8,0
776750,2025-08-14,5,3,1
776747,2025-08-14,2,1,1
776745,2025-08-14,9,4,1
776743,2025-08-14,3,2,1
776748,2025-08-14,3,4,0
776744,2025-08-14,3,4,0
776742,2025-08-14,2,8,0
776737,2025-08-15,2,3,0
776740,2025-08-15,8,10,0
776739,2025-08-15,2,6,0
776735,2025-08-15,6,5,1
776736,2025-08-15,9,11,0
776738,2025-08-15,0,2,0
776741,2025-08-15,2,1,1
776733,2025-08-15,0,7,0
776732,2025-08-15,0,7,0
776728,2025-08-15,3,1,1
776731,2025-08-15,3,4,0
776730,2025-08-15,4,3,1
776734,2025-08-15,10,3,1
776727,2025-08-15,3,2,1
776729,2025-08-15,6,7,0
776719,2025-08-16,3,1,1
776723,2025-08-16,14,2,1
776725,2025-08-16,2,0,1
776726,2025-08-16,3,1,1
776724,2025-08-16,7,5,1
776721,2025-08-16,5,6,0
776722,2025-08-16,5,4,1
776720,2025-08-16,1,10,0
776712,2025-08-16,6,2,1
776716,2025-08-16,5,8,0
776713,2025-08-16,8,12,0
776715,2025-08-16,10,7,1
776711,2025-08-16,1,2,0
776717,2025-08-16,6,0,1
776718,2025-08-16,7,2,1
776708,2025-08-17,9,11,0
776714,2025-08-17,3,5,0
776710,2025-08-17,4,10,0
776706,2025-08-17,4,5,0
776709,2025-08-17,3,2,1
776705,2025-08-17,0,12,0
776700,2025-08-17,8,1,1
776702,2025-08-17,6,2,1
776698,2025-08-17,4,8,0
776704,2025-08-17,4,3,1
776701,2025-08-17,6,5,1
776699,2025-08-17,5,11,0
776703,2025-08-17,7,1,1
776697,2025-08-17,5,4,1
776707,2025-08-17,7,3,1
777459,2025-08-18,0,7,0
776692,2025-08-18,10,0,1
776694,2025-08-18,5,2,1
776688,2025-08-18,3,8,0
776689,2025-08-18,12,7,1
776695,2025-08-18,3,6,0
776696,2025-08-18,9,13,0
776690,2025-08-18,4,3,1
776693,2025-08-18,4,3,1
776681,2025-08-18,1,4,0
776682,2025-08-18,1,3,0
776683,2025-08-18,3,4,0
776691,2025-08-19,6,4,1
776676,2025-08-19,4,1,1
776685,2025-08-19,1,0,1
776679,2025-08-19,3,7,0
776686,2025-08-19,4,7,0
776678,2025-08-19,1,8,0
776680,2025-08-19,6,4,1
776684,2025-08-19,3,4,0
776687,2025-08-19,11,10,1
776677,2025-08-19,3,13,0
776675,2025-08-19,5,2,1
776674,2025-08-19,3,6,0
776671,2025-08-19,4,11,0
776668,2025-08-19,4,6,0
776672,2025-08-19,6,5,1
776667,2025-08-19,5,1,1
776661,2025-08-20,2,1,1
776662,2025-08-20,11,2,1
776673,2025-08-20,7,2,1
776658,2025-08-20,3,2,1
776670,2025-08-20,6,2,1
776659,2025-08-20,5,4,1
776669,2025-08-20,1,0,1
776664,2025-08-20,4,6,0
776666,2025-08-20,3,6,0
776665,2025-08-20,2,4,0
776663,2025-08-20,4,3,1
776660,2025-08-20,8,3,1
776652,2025-08-20,2,1,1
776656,2025-08-20,8,1,1
776653,2025-08-21,3,8,0
776657,2025-08-21,6,4,1
776651,2025-08-21,1,4,0
776644,2025-08-21,5,9,0
776650,2025-08-21,9,3,1
776642,2025-08-21,8,4,1
776655,2025-08-21,2,7,0
776654,2025-08-21,3,6,0
776631,2025-08-21,4,7,0
776637,2025-08-22,9,0,1
776648,2025-08-22,4,5,0
776643,2025-08-22,7,10,0
776647,2025-08-22,0,1,0
776649,2025-08-22,7,5,1
776646,2025-08-22,2,5,0
776645,2025-08-22,7,12,0
776633,2025-08-22,10,6,1
776639,2025-08-22,7,9,0
776641,2025-08-22,4,3,1
776634,2025-08-22,5,4,1
776640,2025-08-22,2,3,0
776635,2025-08-22,6,5,1
776636,2025-08-22,2,1,1
776638,2025-08-22,3,2,1
776627,2025-08-23,1,12,0
776630,2025-08-23,6,7,0
776628,2025-08-23,6,4,1
776625,2025-08-23,4,2,1
776632,2025-08-23,5,1,1
776629,2025-08-23,8,9,0
776623,2025-08-23,10,0,1
776619,2025-08-23,7,3,1
776621,2025-08-23,1,7,0
776626,2025-08-23,2,9,0
776622,2025-08-23,10,1,1
776617,2025-08-23,5,1,1
776618,2025-08-23,1,12,0
776620,2025-08-23,1,2,0
776610,2025-08-24,4,0,1
776606,2025-08-24,7,2,1
776612,2025-08-24,3,2,1
776613,2025-08-24,3,2,1
776624,2025-08-24,4,3,1
776615,2025-08-24,8,10,0
776614,2025-08-24,5,3,1
776607,2025-08-24,8,0,1
776608,2025-08-24,3,4,0
776611,2025-08-24,5,0,1
776605,2025-08-24,3,4,0
776609,2025-08-24,1,6,0
776603,2025-08-24,2,8,0
776602,2025-08-24,11,4,1
776616,2025-08-24,7,2,1
776604,2025-08-25,3,4,0
776601,2025-08-25,0,9,0
776600,2025-08-25,2,1,1
776597,2025-08-25,10,5,1
776596,2025-08-25,10,4,1
776598,2025-08-25,13,3,1
776599,2025-08-25,7,0,1
776593,2025-08-25,7,5,1
776589,2025-08-25,7,6,1
776592,2025-08-25,0,4,0
776595,2025-08-25,9,6,1
776590,2025-08-25,8,3,1
776594,2025-08-25,7,0,1
776591,2025-08-26,0,5,0
776584,2025-08-26,3,0,1
776581,2025-08-26,2,11,0
776588,2025-08-26,5,1,1
776582,2025-08-26,5,7,0
776585,2025-08-26,6,5,1
776583,2025-08-26,4,5,0
776586,2025-08-26,9,8,1
776578,2025-08-26,3,8,0
776575,2025-08-26,7,3,1
776587,2025-08-26,1,6,0
776577,2025-08-26,6,7,0
776576,2025-08-26,5,2,1
776573,2025-08-26,7,6,1
776574,2025-08-26,6,3,1
776570,2025-08-27,11,2,1
776580,2025-08-27,4,3,1
776565,2025-08-27,1,12,0
776561,2025-08-27,4,3,1
776579,2025-08-27,2,3,0
776567,2025-08-27,9,8,1
776566,2025-08-27,6,0,1
776569,2025-08-27,1,12,0
776572,2025-08-27,2,3,0
776568,2025-08-27,1,2,0
776563,2025-08-27,20,3,1
776571,2025-08-27,4,0,1
776562,2025-08-27,5,1,1
776557,2025-08-27,12,3,1
776559,2025-08-27,7,0,1
776564,2025-08-28,2,3,0
776555,2025-08-28,4,3,1
776553,2025-08-28,4,6,0
776554,2025-08-28,4,1,1
776550,2025-08-28,4,3,1
776560,2025-08-28,19,4,1
776558,2025-08-28,4,7,0
776556,2025-08-28,4,10,0
776551,2025-08-29,5,7,0
